team;year;gender;event_type;avg_age;gini;events;points_sum;population;gdp_per_capita;number_participants;average_total_distance;total_butterfly;total_freestyle;total_medley;total_breaststroke;total_backstroke;host_indicator;proportion_participants_to_population;relay_in_proportion
AUS;1964;Men;Individual Medley;20.333333333333332;35.1;3;0;-0.2633180104179922;-0.21963213118711855;3;400.0;0;0;3;0;0;False;2.6958414219808665e-07;0.0
AUS;1964;Men;Relay;20.0;35.1;15;8;-0.2633180104179922;-0.21963213118711855;10;560.0;0;10;5;0;0;False;8.986138073269555e-07;1.0
AUS;1964;Women;Individual;18.466666666666665;35.1;15;3;-0.2633180104179922;-0.21963213118711855;12;180.0;3;6;0;3;3;False;1.0783365687923466e-06;0.0
AUS;1964;Women;Individual Medley;17.333333333333332;35.1;3;0;-0.2633180104179922;-0.21963213118711855;3;400.0;0;0;3;0;0;False;2.6958414219808665e-07;0.0
AUS;1964;Women;Relay;20.0;35.1;9;8;-0.2633180104179922;-0.21963213118711855;8;400.0;0;5;4;0;0;False;7.188910458615644e-07;1.0
AUS;1968;Men;Individual;18.842105263157894;34.5;19;7;-0.25797335053259746;-0.09225382650814046;10;331.57894736842104;4;11;0;2;2;False;8.312542970651819e-07;0.0
AUS;1968;Men;Individual Medley;17.0;34.5;2;0;-0.25797335053259746;-0.09225382650814046;1;300.0;0;0;2;0;0;False;8.31254297065182e-08;0.0
AUS;1968;Men;Relay;19.666666666666668;34.5;12;12;-0.25797335053259746;-0.09225382650814046;7;533.3333333333334;0;8;4;0;0;False;5.818780079456273e-07;1.0
AUS;1968;Women;Individual;16.2;34.5;25;4;-0.25797335053259746;-0.09225382650814046;13;256.0;4;12;0;6;3;False;1.0806305861847365e-06;0.0
AUS;1968;Women;Individual Medley;15.0;34.5;4;0;-0.25797335053259746;-0.09225382650814046;2;300.0;0;0;4;0;0;False;1.662508594130364e-07;0.0
AUS;1968;Women;Relay;17.1;34.5;10;8;-0.25797335053259746;-0.09225382650814046;7;400.0;0;5;5;0;0;False;5.818780079456273e-07;1.0
AUS;1972;Men;Individual;19.45;33.4;20;5;-0.2504172370251845;0.026171724507106465;11;395.0;2;12;0;2;4;False;8.267633208106249e-07;0.0
AUS;1972;Men;Individual Medley;18.333333333333332;33.4;6;0;-0.2504172370251845;0.026171724507106465;4;300.0;0;0;6;0;0;False;3.0064120756749996e-07;0.0
AUS;1972;Men;Relay;20.0625;33.4;16;0;-0.2504172370251845;0.026171724507106465;9;550.0;0;12;4;0;0;False;6.764427170268749e-07;1.0
AUS;1972;Women;Individual;16.28;33.4;25;13;-0.2504172370251845;0.026171724507106465;13;260.0;3;12;0;4;6;False;9.77083924594375e-07;0.0
AUS;1972;Women;Individual Medley;16.8;33.4;5;6;-0.2504172370251845;0.026171724507106465;4;280.0;0;0;5;0;0;False;3.0064120756749996e-07;0.0
AUS;1972;Women;Relay;16.166666666666668;33.4;12;0;-0.2504172370251845;0.026171724507106465;8;400.0;0;5;7;0;0;False;6.012824151349999e-07;1.0
AUS;1976;Men;Individual;19.956521739130434;33.1;23;1;-0.246020307416353;0.12639155440770383;13;356.5217391304348;4;12;0;2;5;False;9.254806537168193e-07;0.0
AUS;1976;Men;Individual Medley;18.0;33.1;2;0;-0.246020307416353;0.12639155440770383;2;400.0;0;0;2;0;0;False;1.4238163903335682e-07;0.0
AUS;1976;Men;Relay;22.11111111111111;33.1;9;0;-0.246020307416353;0.12639155440770383;7;622.2222222222222;0;5;4;0;0;False;4.983357366167488e-07;1.0
AUS;1976;Women;Individual;15.92;33.1;25;0;-0.246020307416353;0.126391554407704;15;260.0;6;12;0;3;4;False;1.0678622927501762e-06;0.0
AUS;1976;Women;Individual Medley;17.0;33.1;2;0;-0.246020307416353;0.12639155440770383;2;400.0;0;0;2;0;0;False;1.4238163903335682e-07;0.0
AUS;1976;Women;Relay;16.083333333333332;33.1;12;0;-0.246020307416353;0.12639155440770383;11;400.0;0;5;7;0;0;False;7.830990146834625e-07;1.0
AUS;1980;Men;Individual;20.772727272727273;32.2;22;4;-0.24202206308868313;0.21699091342813592;10;245.45454545454547;2;10;0;4;6;False;6.792856659108708e-07;0.0
AUS;1980;Men;Individual Medley;20.0;32.2;2;0;-0.24202206308868313;0.21699091342813592;2;400.0;0;0;2;0;0;False;1.3585713318217416e-07;0.0
AUS;1980;Men;Relay;20.8;32.2;10;12;-0.24202206308868313;0.2169909134281361;8;600.0;0;5;5;0;0;False;5.434285327286966e-07;1.0
AUS;1980;Women;Individual;17.7;32.2;20;4;-0.24202206308868313;0.2169909134281361;7;240.0;4;10;0;2;4;False;4.754999661376096e-07;0.0
AUS;1980;Women;Individual Medley;17.333333333333332;32.2;3;0;-0.24202206308868313;0.21699091342813592;3;400.0;0;0;3;0;0;False;2.0378569977326124e-07;0.0
AUS;1980;Women;Relay;18.0;32.2;8;0;-0.24202206308868313;0.21699091342813592;5;400.0;0;4;4;0;0;False;3.396428329554354e-07;1.0
AUS;1984;Men;Individual;20.68421052631579;32.2;19;10;-0.2366919596879024;0.28392181179420717;14;315.7894736842105;3;8;0;4;4;False;8.962493437374225e-07;0.0
AUS;1984;Men;Individual Medley;18.666666666666668;32.2;3;1;-0.2366919596879024;0.283921811794207;2;266.6666666666667;0;0;3;0;0;False;1.280356205339175e-07;0.0
AUS;1984;Men;Relay;21.6;32.2;20;14;-0.2366919596879024;0.28392181179420717;13;540.0;0;14;6;0;0;False;8.322315334704638e-07;1.0
AUS;1984;Women;Individual;17.85;32.2;20;2;-0.2366919596879024;0.28392181179420717;11;240.0;4;8;0;4;4;False;7.041959129365463e-07;0.0
AUS;1984;Women;Individual Medley;20.5;32.2;4;3;-0.2366919596879024;0.28392181179420717;4;300.0;0;0;4;0;0;False;2.56071241067835e-07;0.0
AUS;1984;Women;Relay;18.25;32.2;12;0;-0.2366919596879024;0.283921811794207;9;400.0;0;5;7;0;0;False;5.761602924026288e-07;1.0
AUS;1988;Men;Individual;20.68421052631579;32.9;19;5;-0.23092243537128893;0.4492750047190909;12;305.2631578947368;4;10;0;2;3;False;7.231486325349752e-07;0.0
AUS;1988;Men;Individual Medley;20.5;32.9;4;0;-0.23092243537128893;0.4492750047190909;2;300.0;0;0;4;0;0;False;1.2052477208916255e-07;0.0
AUS;1988;Men;Relay;20.77777777777778;32.9;9;0;-0.23092243537128893;0.4492750047190909;9;622.2222222222222;0;5;4;0;0;False;5.423614744012315e-07;1.0
AUS;1988;Women;Individual;18.352941176470587;32.9;17;1;-0.23092243537128893;0.4492750047190909;10;250.0;2;9;0;2;4;False;6.026238604458127e-07;0.0
AUS;1988;Women;Individual Medley;17.5;32.9;4;0;-0.23092243537128893;0.4492750047190909;2;300.0;0;0;4;0;0;False;1.2052477208916255e-07;0.0
AUS;1988;Women;Relay;18.0;32.9;4;0;-0.23092243537128893;0.4492750047190909;4;400.0;0;0;4;0;0;False;2.410495441783251e-07;1.0
AUS;1992;Men;Individual;22.095238095238095;32.9;21;8;-0.22526111860337197;0.4831526473925338;15;290.4761904761905;4;10;0;4;3;False;8.547355311508934e-07;0.0
AUS;1992;Men;Individual Medley;20.5;32.9;4;0;-0.22526111860337197;0.4831526473925338;3;300.0;0;0;4;0;0;False;1.7094710623017868e-07;0.0
AUS;1992;Men;Relay;23.307692307692307;32.9;13;0;-0.22526111860337197;0.4831526473925338;11;553.8461538461538;0;9;4;0;0;False;6.268060561773218e-07;1.0
AUS;1992;Women;Individual;20.545454545454547;32.9;22;6;-0.22526111860337197;0.4831526473925338;10;222.72727272727272;4;10;0;4;4;False;5.698236874339289e-07;0.0
AUS;1992;Women;Individual Medley;18.5;32.9;4;0;-0.22526111860337197;0.4831526473925338;3;300.0;0;0;4;0;0;False;1.7094710623017868e-07;0.0
AUS;1992;Women;Relay;21.88888888888889;32.9;9;0;-0.22526111860337197;0.4831526473925338;7;400.0;0;4;5;0;0;False;3.9887658120375025e-07;1.0
AUS;1996;Men;Individual;21.705882352941178;32.8;17;10;-0.22078026398552794;0.693967802291702;10;338.2352941176471;4;8;0;3;2;False;5.462896634292995e-07;0.0
AUS;1996;Men;Individual Medley;21.25;32.8;4;0;-0.22078026398552794;0.693967802291702;3;300.0;0;0;4;0;0;False;1.6388689902878985e-07;0.0
AUS;1996;Men;Relay;22.235294117647058;32.8;17;5;-0.22078026398552794;0.693967802291702;13;564.7058823529412;0;12;5;0;0;False;7.101765624580894e-07;1.0
AUS;1996;Women;Individual;21.5;32.8;20;6;-0.22078026398552794;0.693967802291702;14;230.0;4;9;0;4;3;False;7.648055288010193e-07;0.0
AUS;1996;Women;Individual Medley;19.0;32.8;4;0;-0.22078026398552794;0.693967802291702;2;300.0;0;0;4;0;0;False;1.092579326858599e-07;0.0
AUS;1996;Women;Relay;20.8125;32.8;16;17;-0.22078026398552794;0.693967802291702;10;525.0;0;10;6;0;0;False;5.462896634292995e-07;1.0
AUS;2000;Men;Individual;22.61904761904762;33.3;21;17;-0.21587773953956252;0.9535785106152499;15;295.23809523809524;4;10;0;3;4;False;7.840074604059245e-07;0.0
AUS;2000;Men;Individual Medley;24.75;33.3;4;0;-0.21587773953956252;0.9535785106152499;3;300.0;0;0;4;0;0;False;1.5680149208118492e-07;0.0
AUS;2000;Men;Relay;22.45;33.3;20;52;-0.21587773953956252;0.9535785106152499;14;520.0;0;12;8;0;0;False;7.317402963788629e-07;1.0
AUS;2000;Women;Individual;22.863636363636363;33.3;22;8;-0.21587773953956252;0.9535785106152499;14;222.72727272727272;4;10;0;4;4;False;7.317402963788629e-07;0.0
AUS;2000;Women;Individual Medley;22.0;33.3;4;0;-0.21587773953956252;0.9535785106152499;4;300.0;0;0;4;0;0;False;2.0906865610824655e-07;0.0
AUS;2000;Women;Relay;21.88888888888889;33.3;18;26;-0.21587773953956252;0.9535785106152499;11;533.3333333333334;0;11;7;0;0;False;5.74938804297678e-07;1.0
AUS;2004;Men;Individual;24.38095238095238;34.0;21;12;-0.21045932521828128;1.1480392318919959;14;295.23809523809524;4;10;0;3;4;False;6.983701089212941e-07;0.0
AUS;2004;Men;Individual Medley;22.0;34.0;4;0;-0.21045932521828128;1.1480392318919959;3;300.0;0;0;4;0;0;False;1.4965073762599157e-07;0.0
AUS;2004;Men;Relay;24.823529411764707;34.0;17;14;-0.21045932521828128;1.1480392318919959;13;564.7058823529412;0;13;4;0;0;False;6.484865297126302e-07;1.0
AUS;2004;Women;Individual;21.59090909090909;34.0;22;14;-0.21045932521828128;1.148039231891996;15;222.72727272727272;4;10;0;4;4;False;7.482536881299579e-07;0.0
AUS;2004;Women;Individual Medley;18.75;34.0;4;0;-0.21045932521828128;1.1480392318919959;3;300.0;0;0;4;0;0;False;1.4965073762599157e-07;0.0
AUS;2004;Women;Relay;22.333333333333332;34.0;18;36;-0.21045932521828128;1.1480392318919959;12;533.3333333333334;0;11;7;0;0;False;5.986029505039663e-07;1.0
AUS;2008;Men;Individual;24.61904761904762;35.0;21;8;-0.2026126213671623;1.3090133037589442;14;290.4761904761905;3;10;0;4;4;False;6.551059495833269e-07;0.0
AUS;2008;Men;Individual Medley;22.5;35.0;2;0;-0.2026126213671623;1.3090133037589442;2;300.0;0;0;2;0;0;False;9.358656422618956e-08;0.0
AUS;2008;Men;Relay;23.7;35.0;20;28;-0.2026126213671623;1.3090133037589442;15;520.0;0;12;8;0;0;False;7.018992316964217e-07;1.0
AUS;2008;Women;Individual;21.136363636363637;35.0;22;13;-0.2026126213671623;1.3090133037589442;15;222.72727272727272;4;10;0;4;4;False;7.018992316964217e-07;0.0
AUS;2008;Women;Individual Medley;19.5;35.0;4;6;-0.2026126213671623;1.3090133037589442;3;300.0;0;0;4;0;0;False;1.4037984633928433e-07;0.0
AUS;2008;Women;Relay;22.0;35.0;20;50;-0.2026126213671623;1.3090133037589442;16;560.0;0;13;7;0;0;False;7.486925138095165e-07;1.0
AUS;2012;Men;Individual;23.1;32.4;20;4;-0.19382861859653241;1.3975499437601842;17;230.0;4;9;0;3;4;False;7.438964174123571e-07;0.0
AUS;2012;Men;Individual Medley;20.0;32.4;4;0;-0.19382861859653241;1.3975499437601842;3;300.0;0;0;4;0;0;False;1.3127583836688656e-07;0.0
AUS;2012;Men;Relay;23.055555555555557;32.4;18;6;-0.19382861859653241;1.3975499437601842;14;533.3333333333334;0;12;6;0;0;False;6.126205790454706e-07;1.0
AUS;2012;Women;Individual;22.454545454545453;32.4;22;4;-0.19382861859653241;1.3975499437601842;16;222.72727272727272;4;10;0;4;4;False;7.00137804623395e-07;0.0
AUS;2012;Women;Individual Medley;23.5;32.4;4;2;-0.19382861859653241;1.3975499437601842;3;300.0;0;0;4;0;0;False;1.3127583836688656e-07;0.0
AUS;2012;Women;Relay;22.4;32.4;20;47;-0.19382861859653241;1.3975499437601842;13;560.0;0;15;5;0;0;False;5.688619662565084e-07;1.0
AUS;2016;Men;Individual;22.95;32.3;20;8;-0.18507268565942536;1.4959795134278973;13;295.0;4;10;0;2;4;False;5.343205824028585e-07;0.0
AUS;2016;Men;Individual Medley;25.5;32.3;4;0;-0.18507268565942536;1.4959795134278973;2;300.0;0;0;4;0;0;False;8.22031665235167e-08;0.0
AUS;2016;Men;Relay;22.8;32.3;15;10;-0.18507268565942536;1.4959795134278973;13;533.3333333333334;0;10;5;0;0;False;5.343205824028585e-07;1.0
AUS;2016;Women;Individual;21.954545454545453;32.3;22;3;-0.18507268565942536;1.4959795134278973;13;222.72727272727272;4;10;0;4;4;False;5.343205824028585e-07;0.0
AUS;2016;Women;Individual Medley;24.75;32.3;4;0;-0.18507268565942536;1.4959795134278973;4;300.0;0;0;4;0;0;False;1.644063330470334e-07;0.0
AUS;2016;Women;Relay;22.294117647058822;32.3;17;39;-0.18507268565942536;1.4959795134278973;12;517.6470588235294;0;10;7;0;0;False;4.932189991411002e-07;1.0
AUS;2020;Men;Individual;22.476190476190474;32.3;21;7;-0.1766930580010766;1.5254706373962184;12;326.1904761904762;4;10;0;4;3;False;4.66131814075091e-07;0.0
AUS;2020;Men;Individual Medley;21.5;32.3;4;1;-0.1766930580010766;1.5254706373962186;3;300.0;0;0;4;0;0;False;1.1653295351877274e-07;0.0
AUS;2020;Men;Relay;23.0;32.3;16;11;-0.1766930580010766;1.5254706373962186;11;550.0;0;11;5;0;0;False;4.2728749623550007e-07;1.0
AUS;2020;Mixed;Relay;22.333333333333332;32.3;6;6;-0.1766930580010766;1.5254706373962184;6;400.0;0;0;6;0;0;False;2.330659070375455e-07;1.0
AUS;2020;Women;Individual;24.25;32.3;20;17;-0.1766930580010766;1.5254706373962186;12;365.0;3;12;0;3;2;False;4.66131814075091e-07;0.0
AUS;2020;Women;Relay;23.105263157894736;32.3;19;41;-0.1766930580010766;1.5254706373962186;11;568.421052631579;0;14;5;0;0;False;4.2728749623550007e-07;1.0
AUS;2024;Men;Individual;23.772727272727273;32.3;22;9;-0.170947430975165;1.6859314832772991;15;281.8181818181818;3;11;0;4;4;False;5.61520042241281e-07;0.0
AUS;2024;Men;Individual Medley;21.5;32.3;4;0;-0.170947430975165;1.6859314832772991;3;300.0;0;0;4;0;0;False;1.1230400844825622e-07;0.0
AUS;2024;Men;Relay;23.0625;32.3;16;16;-0.170947430975165;1.6859314832772991;13;550.0;0;11;5;0;0;False;4.866507032757769e-07;1.0
AUS;2024;Mixed;Relay;23.875;32.3;8;8;-0.170947430975165;1.6859314832772991;8;400.0;0;0;8;0;0;False;2.9947735586201656e-07;1.0
AUS;2024;Women;Individual;22.869565217391305;32.3;23;18;-0.170947430975165;1.6859314832772991;16;339.1304347826087;4;12;0;3;4;False;5.989547117240331e-07;0.0
AUS;2024;Women;Individual Medley;21.0;32.3;4;1;-0.170947430975165;1.6859314832772991;3;300.0;0;0;4;0;0;False;1.1230400844825622e-07;0.0
AUS;2024;Women;Relay;23.5;32.3;20;52;-0.170947430975165;1.6859314832772991;15;520.0;0;12;8;0;0;False;5.61520042241281e-07;1.0
AUT;1928;Men;Individual;19.0;23.4;1;0;-0.289884300140605;-0.7965872495506261;1;200.0;0;0;0;1;0;False;1.5046798552859104e-07;0.0
AUT;1928;Women;Individual;19.0;23.399999999999995;3;0;-0.289884300140605;-0.7965872495506261;2;233.33333333333334;0;2;0;1;0;False;3.0093597105718207e-07;0.0
AUT;1936;Men;Individual;22.5;23.399999999999995;6;0;-0.2895344525765524;-0.8530927173220636;4;500.0;0;5;0;1;0;False;5.965733720370251e-07;0.0
AUT;1936;Men;Relay;21.0;23.4;4;0;-0.2895344525765524;-0.8530927173220636;4;800.0;0;4;0;0;0;False;5.965733720370251e-07;1.0
AUT;1936;Women;Individual;24.0;23.4;1;0;-0.2895344525765524;-0.8530927173220636;1;100.0;0;0;0;0;1;False;1.4914334300925627e-07;0.0
AUT;1936;Women;Relay;19.333333333333332;23.4;4;0;-0.2895344525765524;-0.8530927173220636;4;400.0;0;4;0;0;0;False;5.965733720370251e-07;1.0
AUT;1948;Men;Individual;20.666666666666668;23.7;3;0;-0.2883954076555035;-0.8612385152989229;3;133.33333333333334;0;0;0;1;2;False;4.3496283460059753e-07;0.0
AUT;1952;Men;Individual;23.0;24.8;2;0;-0.28821694254629604;-0.7456045920973619;2;250.0;0;1;0;0;1;False;2.8871477463213407e-07;0.0
AUT;1952;Women;Individual;23.0;24.8;1;0;-0.28821694254629604;-0.7456045920973619;1;200.0;0;0;0;1;0;False;1.4435738731606704e-07;0.0
AUT;1960;Men;Individual;21.666666666666668;29.2;4;0;-0.2875055832643959;-0.48795057513896156;4;200.0;0;2;0;1;1;False;5.675953567294247e-07;0.0
AUT;1960;Women;Individual;19.333333333333332;29.2;6;0;-0.2875055832643959;-0.48795057513896156;6;183.33333333333334;1;2;0;2;1;False;8.513930350941371e-07;0.0
AUT;1964;Men;Individual;22.166666666666668;29.8;6;0;-0.2864617304033576;-0.3724737328444982;4;200.0;1;3;0;0;2;False;5.537562323533463e-07;0.0
AUT;1964;Women;Individual;18.0;29.8;3;0;-0.2864617304033576;-0.3724737328444982;3;133.33333333333334;0;1;0;1;1;False;4.153171742650097e-07;0.0
AUT;1968;Men;Individual;19.0;29.7;1;0;-0.28532833975198363;-0.25204728586795466;1;100.0;0;1;0;0;0;False;1.3486862379921407e-07;0.0
AUT;1968;Men;Individual Medley;19.0;29.7;1;0;-0.28532833975198363;-0.25204728586795466;1;200.0;0;0;1;0;0;False;1.3486862379921407e-07;0.0
AUT;1968;Women;Individual;22.5;29.7;4;0;-0.28532833975198363;-0.25204728586795466;2;150.0;0;0;0;2;2;False;2.6973724759842814e-07;0.0
AUT;1972;Men;Individual;21.0;28.7;4;0;-0.28456592608960085;-0.013611474056181964;2;150.0;0;0;0;2;2;False;2.6513738955536325e-07;0.0
AUT;1976;Men;Individual;29.0;26.7;2;0;-0.2844402875061935;0.1559340726976306;1;150.0;0;0;0;2;0;False;1.3219719538362106e-07;0.0
AUT;1980;Men;Individual;18.666666666666668;24.7;3;0;-0.28453542029712997;0.34910327228760774;2;100.0;1;1;0;0;1;False;2.6495660143346823e-07;0.0
AUT;1980;Women;Individual;17.0;24.7;4;0;-0.28453542029712997;0.34910327228760774;3;125.0;2;1;0;0;1;False;3.974349021502023e-07;0.0
AUT;1984;Men;Individual;22.0;25.3;6;0;-0.2844624659937447;0.45476879146047106;3;133.33333333333334;0;1;0;4;1;False;3.96787869930291e-07;0.0
AUT;1984;Men;Individual Medley;21.0;25.3;1;0;-0.2844624659937447;0.45476879146047106;1;200.0;0;0;1;0;0;False;1.32262623310097e-07;0.0
AUT;1984;Women;Individual;19.5;25.3;4;0;-0.2844624659937447;0.45476879146047106;2;150.0;4;0;0;0;0;False;2.64525246620194e-07;0.0
AUT;1984;Women;Individual Medley;18.666666666666668;25.3;3;0;-0.2844624659937447;0.45476879146047106;3;333.3333333333333;0;0;3;0;0;False;3.96787869930291e-07;0.0
AUT;1988;Men;Individual;22.555555555555557;28.2;9;0;-0.28431650404480735;0.6107653138875119;6;122.22222222222223;2;5;0;2;0;False;7.909992720170033e-07;0.0
AUT;1988;Men;Relay;22.5;28.2;4;0;-0.28431650404480735;0.6107653138875119;4;400.0;0;4;0;0;0;False;5.273328480113356e-07;1.0
AUT;1992;Men;Individual;21.0;27.9;2;0;-0.28279109588311496;0.844213931786981;1;150.0;2;0;0;0;0;False;1.275069134248459e-07;0.0
AUT;1992;Women;Individual;16.0;27.9;2;0;-0.28279109588311496;0.844213931786981;1;150.0;0;0;0;2;0;False;1.275069134248459e-07;0.0
AUT;1992;Women;Individual Medley;16.0;27.9;1;0;-0.28279109588311496;0.844213931786981;1;200.0;0;0;1;0;0;False;1.275069134248459e-07;0.0
AUT;1996;Women;Individual;21.8;27.3;5;0;-0.2820905235727122;1.0217226818588419;4;170.0;0;3;0;2;0;False;5.02454868875609e-07;0.0
AUT;1996;Women;Individual Medley;20.0;27.3;2;0;-0.2820905235727122;1.0217226818588419;1;300.0;0;0;2;0;0;False;1.2561371721890225e-07;0.0
AUT;2000;Men;Individual;20.714285714285715;28.6;7;0;-0.281782241410369;1.3396748936578597;5;385.7142857142857;1;2;0;2;2;False;6.239916295266849e-07;0.0
AUT;2000;Men;Individual Medley;24.0;28.6;2;0;-0.281782241410369;1.3396748936578597;1;300.0;0;0;2;0;0;False;1.2479832590533697e-07;0.0
AUT;2000;Women;Individual;24.6;28.6;5;0;-0.281782241410369;1.3396748936578597;3;130.0;1;2;0;2;0;False;3.7439497771601093e-07;0.0
AUT;2004;Men;Individual;23.2;29.4;5;4;-0.28083059937491106;1.5040132733698204;3;160.0;0;1;0;2;2;False;3.670402279760264e-07;0.0
AUT;2004;Women;Individual;25.4;29.4;5;0;-0.28083059937491106;1.5040132733698204;3;130.0;1;2;0;2;0;False;3.670402279760264e-07;0.0
AUT;2008;Men;Individual;23.8;30.5;10;0;-0.27994297386645484;1.7986795652125538;8;330.0;1;3;0;3;3;False;9.611626608010114e-07;0.0
AUT;2008;Men;Individual Medley;19.0;30.5;2;0;-0.27994297386645484;1.7986795652125538;1;300.0;0;0;2;0;0;False;1.2014533260012642e-07;0.0
AUT;2008;Men;Relay;22.75;30.5;4;0;-0.27994297386645484;1.7986795652125538;4;800.0;0;4;0;0;0;False;4.805813304005057e-07;1.0
AUT;2008;Women;Individual;22.375;30.5;8;1;-0.27994297386645484;1.7986795652125538;4;262.5;2;4;0;2;0;False;4.805813304005057e-07;0.0
AUT;2008;Women;Individual Medley;25.0;30.5;1;0;-0.27994297386645484;1.7986795652125538;1;400.0;0;0;1;0;0;False;1.2014533260012642e-07;0.0
AUT;2012;Men;Individual;25.2;30.6;5;0;-0.2793008053017307;1.8300985841925816;4;180.0;2;1;0;1;1;False;4.7440575046186363e-07;0.0
AUT;2012;Men;Individual Medley;30.0;30.6;1;0;-0.2793008053017307;1.8300985841925816;1;200.0;0;0;1;0;0;False;1.1860143761546591e-07;0.0
AUT;2012;Men;Relay;24.25;30.6;4;0;-0.2793008053017307;1.8300985841925816;4;800.0;0;4;0;0;0;False;4.7440575046186363e-07;1.0
AUT;2012;Women;Individual;25.333333333333332;30.600000000000005;3;0;-0.2793008053017307;1.8300985841925816;3;366.6666666666667;1;2;0;0;0;False;3.5580431284639775e-07;0.0
AUT;2012;Women;Individual Medley;23.5;30.6;2;0;-0.2793008053017307;1.8300985841925816;2;300.0;0;0;2;0;0;False;2.3720287523093181e-07;0.0
AUT;2016;Men;Individual;22.25;30.5;4;0;-0.27748531058346265;1.8327617246006025;2;625.0;0;4;0;0;0;False;2.2888755498308235e-07;0.0
AUT;2016;Women;Individual;29.0;30.5;1;0;-0.27748531058346265;1.8327617246006025;1;50.0;0;1;0;0;0;False;1.1444377749154117e-07;0.0
AUT;2016;Women;Individual Medley;24.666666666666668;30.5;3;0;-0.27748531058346265;1.8327617246006025;3;266.6666666666667;0;0;3;0;0;False;3.4333133247462354e-07;0.0
AUT;2020;Men;Individual;23.75;30.5;8;0;-0.27639778234167484;1.7505466216774497;5;406.25;1;4;0;2;1;False;5.604498394591434e-07;0.0
AUT;2020;Men;Individual Medley;26.0;30.5;1;0;-0.27639778234167484;1.7505466216774497;1;200.0;0;0;1;0;0;False;1.120899678918287e-07;0.0
AUT;2020;Women;Individual;18.0;30.5;2;0;-0.27639778234167484;1.7505466216774497;1;150.0;0;0;0;0;2;False;1.120899678918287e-07;0.0
AUT;2024;Men;Individual;27.0;30.5;7;0;-0.27521590958763686;1.9198492673472372;4;271.42857142857144;2;3;0;1;1;False;4.385573961444007e-07;0.0
AUT;2024;Men;Relay;26.75;30.5;4;0;-0.27521590958763686;1.9198492673472372;4;400.0;0;0;4;0;0;False;4.385573961444007e-07;1.0
AUT;2024;Women;Individual Medley;27.0;30.5;1;0;-0.27521590958763686;1.9198492673472372;1;200.0;0;0;1;0;0;False;1.0963934903610018e-07;0.0
AZE;1996;Men;Individual;21.0;34.9;1;0;-0.2828606185071063;-0.9205603009675942;1;50.0;0;1;0;0;0;False;1.276979055755715e-07;0.0
AZE;2000;Men;Individual;25.0;35.8;1;0;-0.28082292995671454;-0.8534021662913455;1;50.0;0;1;0;0;0;False;1.2232737619399164e-07;0.0
AZE;2000;Women;Individual;22.0;35.8;1;0;-0.28082292995671454;-0.8534021662913455;1;50.0;0;1;0;0;0;False;1.2232737619399164e-07;0.0
AZE;2004;Men;Individual;22.0;33.0;1;0;-0.27895542662586986;-0.7471758050118764;1;100.0;0;1;0;0;0;False;1.1778737823435307e-07;0.0
AZE;2004;Women;Individual;17.0;33.0;1;0;-0.27895542662586986;-0.7471758050118764;1;100.0;0;0;0;1;0;False;1.1778737823435307e-07;0.0
